ticket_id,created_at,first_response_at,resolved_at,channel,category,subcategory,status,priority,summary,root_cause_tag,next_action
"CX-202608-0168","2026-08-30 08:01:49","2026-08-30 15:27:49","","전화","결제·환불","환불 진행상태","처리중","일반","환불 접수 안내를 받았지만 다음 일정이 보이지 않음 (이용 중 확인)","진행상태 노출 확인 필요","환불 진행상태 확인 후 예상 일정 안내"
"CX-202608-0051","2026-08-30 08:21:32","2026-08-30 15:17:32","","앱 리뷰","계정·접근","비밀번호 재설정","처리중","일반","재설정 링크를 눌러도 다시 로그인 화면으로 이동함 (재이용)","사용 경로 확인 필요","재설정 링크와 안내 절차 확인"
"CX-202608-0113","2026-08-30 08:23:42","2026-08-30 08:35:42","","전화","가입·온보딩","초기 설정","처리중","일반","초기 설정을 건너뛰었는데 다시 진행할 수 있는지 문의 (웹 이용)","온보딩 안내 부족 가능성","초기 설정 도움말 제공 및 노출 위치 검토"
"CX-202608-0355","2026-08-30 09:07:27","2026-08-30 19:24:27","2026-08-31 07:06:31","전화","정책·혜택","혜택 적용","해결","일반","혜택 사용 기한과 잔여 여부를 확인 요청","혜택 상태 확인 필요","혜택 사용 이력과 적용 상태 확인 결과 기록 및 재문의 여부 확인"
"CX-202608-0078","2026-08-30 09:28:05","2026-08-30 15:06:05","","앱 리뷰","가입·온보딩","사용 시작 방법","처리중","높음","첫 이용에 필요한 준비 사항을 확인 요청 (첫 이용)","사용 시작 경로 확인 필요","첫 이용 가이드와 시작 경로 안내"
"CX-202608-0343","2026-08-30 09:28:16","2026-08-30 10:48:16","","채팅","해지·변경","자동결제 해제","처리중","일반","자동결제 중지 설정이 반영되었는지 확인 요청 (모바일 이용)","결제 설정 안내 확인 필요","자동결제 설정 상태와 다음 예정일 확인"
"CX-202608-0042","2026-08-30 10:26:27","","","채팅","계정·접근","로그인 실패","미처리","높음","로그인 시도가 반복 실패해 이용을 시작하지 못함 (문의 재접수)","인증 오류 확인 필요","인증 상태 및 오류 로그 확인"
"CX-202608-0405","2026-08-30 10:42:47","2026-08-30 11:57:47","2026-08-31 09:12:33","채팅","의견·요청","기능 개선 요청","해결","일반","반복 입력 항목을 줄일 수 있도록 개선 요청","이용 동선 확인 필요","활용 맥락 기록 후 개선 검토 목록 연결 결과 기록 및 재문의 여부 확인"
"CX-202608-0008","2026-08-30 10:46:28","","","이메일","계정·접근","계정 정보 변경","미처리","일반","계정 정보 수정 메뉴의 위치를 찾지 못함 (웹 이용)","안내 부족 가능성","정보 변경 경로와 인증 조건 안내"
"CX-202608-0093","2026-08-30 11:07:47","2026-08-30 11:30:47","2026-08-30 14:16:12","채팅","가입·온보딩","사용 시작 방법","해결","일반","사용 시작 안내를 다시 볼 수 있는지 문의 (모바일 이용)","사용 시작 경로 확인 필요","첫 이용 가이드와 시작 경로 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0400","2026-08-30 11:26:18","2026-08-30 12:22:18","","채팅","의견·요청","기능 개선 요청","처리중","일반","자주 사용하는 메뉴의 위치를 조정해 달라고 요청","이용 동선 확인 필요","활용 맥락 기록 후 개선 검토 목록 연결"
"CX-202608-0080","2026-08-30 11:37:29","","","이메일","가입·온보딩","가입 절차","미처리","일반","가입 도중 중단한 내용을 이어서 입력할 수 있는지 문의 (모바일 이용)","가입 절차 안내 확인 필요","가입 단계와 필수 항목 안내"
"CX-202608-0170","2026-08-30 11:49:47","2026-08-30 13:25:47","","앱 리뷰","결제·환불","환불 기준","처리중","일반","사용을 시작한 뒤에도 환불할 수 있는지 문의 (문의 재접수)","환불 안내 부족 가능성","이용 이력과 환불 기준 확인 후 안내"
"CX-202608-0138","2026-08-30 13:01:01","2026-08-30 13:27:01","","이메일","결제·환불","결제수단 변경","처리중","일반","다음 결제부터 다른 결제수단을 사용하고 싶음 (웹 이용)","결제 설정 경로 확인 필요","결제수단 변경 경로와 적용 시점 안내"
"CX-202608-0251","2026-08-30 13:01:17","2026-08-30 15:23:17","","앱 리뷰","서비스 이용","기능 사용법","처리중","일반","이용 중인 기능의 기본 동작 방식을 확인 요청 (설정 화면 확인 중)","사용법 안내 부족 가능성","기능 도움말 제공 및 설명 보완 항목 기록"
"CX-202608-0315","2026-08-30 13:11:49","2026-08-30 14:37:49","2026-08-31 06:46:49","채팅","해지·변경","구독 해지","해결","일반","해지 신청이 정상 접수되었는지 확인 요청 (웹 이용)","해지 안내 부족 가능성","해지 상태와 잔여 이용 기간 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0077","2026-08-30 13:40:33","2026-08-30 14:21:33","2026-08-30 17:44:23","이메일","가입·온보딩","사용 시작 방법","해결","일반","사용 시작 안내를 다시 볼 수 있는지 문의","사용 시작 경로 확인 필요","첫 이용 가이드와 시작 경로 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0133","2026-08-30 14:07:24","","","채팅","결제·환불","결제수단 변경","미처리","높음","등록된 결제수단을 삭제하는 방법을 문의","결제 설정 경로 확인 필요","결제수단 변경 경로와 적용 시점 안내"
"CX-202608-0293","2026-08-30 14:23:46","2026-08-30 14:47:46","","앱 리뷰","오류·장애","접속 장애","처리중","긴급","접속 대기 화면이 계속 표시되어 확인 요청 (첫 이용)","서비스 장애 영향 가능성","영향 범위 확인 후 장애 처리 담당 연결"
"CX-202608-0249","2026-08-30 14:27:43","2026-08-30 15:50:43","2026-08-31 13:37:24","이메일","서비스 이용","설정 변경","해결","일반","설정 변경 후 적용 여부를 어디서 확인하는지 문의 (재이용)","설정 안내 경로 확인 필요","설정 저장 조건과 변경 경로 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0371","2026-08-30 14:39:13","2026-08-30 16:16:13","2026-08-31 01:31:55","채팅","정책·혜택","혜택 적용","해결","높음","혜택을 선택했지만 적용 표시가 나타나지 않음 (웹 이용)","혜택 상태 확인 필요","혜택 사용 이력과 적용 상태 확인 결과 기록 및 재문의 여부 확인"
"CX-202608-0310","2026-08-30 14:49:06","2026-08-30 15:04:06","","앱 리뷰","오류·장애","접속 장애","처리중","긴급","서비스 화면이 열리지 않아 이용을 중단함 (모바일 이용)","서비스 장애 영향 가능성","영향 범위 확인 후 장애 처리 담당 연결"
"CX-202608-0079","2026-08-30 15:50:00","","","전화","가입·온보딩","초기 설정","미처리","일반","처음 이용할 때 필요한 설정 순서를 문의 (모바일 이용)","온보딩 안내 부족 가능성","초기 설정 도움말 제공 및 노출 위치 검토"
"CX-202608-0207","2026-08-30 16:08:26","2026-08-30 17:29:26","","채팅","서비스 이용","기능 사용법","처리중","일반","이용 중인 기능의 기본 동작 방식을 확인 요청 (문의 재접수)","사용법 안내 부족 가능성","기능 도움말 제공 및 설명 보완 항목 기록"
"CX-202608-0213","2026-08-30 16:24:03","2026-08-30 16:55:03","","채팅","서비스 이용","기능 사용법","처리중","일반","주요 기능을 처음 사용하는 순서를 문의 (모바일 이용)","사용법 안내 부족 가능성","기능 도움말 제공 및 설명 보완 항목 기록"
"CX-202608-0292","2026-08-30 18:07:30","","","채팅","오류·장애","앱 오류","미처리","긴급","앱 실행 직후 종료되어 이용하지 못함","앱 환경 확인 필요","앱 버전과 발생 환경 확인 후 재현 요청"
"CX-202608-0017","2026-08-30 18:20:36","2026-08-30 19:53:36","","이메일","계정·접근","비밀번호 재설정","처리중","일반","재설정 링크를 눌러도 다시 로그인 화면으로 이동함 (웹 이용)","사용 경로 확인 필요","재설정 링크와 안내 절차 확인"
"CX-202608-0084","2026-08-30 18:36:20","2026-08-30 19:36:20","2026-08-31 14:06:19","이메일","가입·온보딩","초기 설정","해결","일반","처음 이용할 때 필요한 설정 순서를 문의","온보딩 안내 부족 가능성","초기 설정 도움말 제공 및 노출 위치 검토 결과 기록 및 재문의 여부 확인"
"CX-202608-0349","2026-08-30 19:30:33","2026-08-30 21:02:33","","전화","정책·혜택","이용 정책","처리중","높음","현재 이용 방식이 정책상 가능한지 확인 요청 (모바일 이용)","정책 문구 명확성 확인 필요","관련 정책 항목과 적용 시점 안내"
"CX-202608-0010","2026-08-30 20:45:03","2026-08-30 21:56:03","","채팅","계정·접근","비밀번호 재설정","처리중","일반","비밀번호 변경 안내 메일의 유효시간을 문의 (웹 이용)","사용 경로 확인 필요","재설정 링크와 안내 절차 확인"
"CX-202608-0047","2026-08-30 21:15:44","","","이메일","계정·접근","인증 오류","미처리","일반","인증번호를 입력했지만 인증이 완료되지 않음 (재이용)","인증 전달 경로 확인 필요","인증 발송 이력과 만료 조건 확인"
"CX-202608-0316","2026-08-30 21:50:42","2026-08-30 23:20:42","2026-08-31 04:40:23","전화","해지·변경","자동결제 해제","해결","일반","자동결제 해제 후 별도 해지 절차가 필요한지 문의 (웹 이용)","결제 설정 안내 확인 필요","자동결제 설정 상태와 다음 예정일 확인 결과 기록 및 재문의 여부 확인"
"CX-202608-0164","2026-08-31 08:17:19","2026-08-31 08:45:19","2026-08-31 17:16:19","이메일","결제·환불","환불 진행상태","해결","일반","환불 신청 후 처리 상태를 어디서 확인하는지 문의 (이용 중 확인)","진행상태 노출 확인 필요","환불 진행상태 확인 후 예상 일정 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0416","2026-08-31 09:08:21","2026-08-31 10:10:21","","이메일","기타","일반 문의","처리중","일반","문의 접수 후 답변 확인 방법을 문의 (모바일 이용)","지원 경로 안내 확인 필요","지원 채널과 답변 확인 경로 안내"
"CX-202608-0358","2026-08-31 09:22:33","2026-08-31 09:55:33","","이메일","정책·혜택","혜택 적용","처리중","일반","혜택 사용 기한과 잔여 여부를 확인 요청 (웹 이용)","혜택 상태 확인 필요","혜택 사용 이력과 적용 상태 확인"
"CX-202608-0344","2026-08-31 09:32:25","","","앱 리뷰","해지·변경","자동결제 해제","미처리","일반","다음 자동결제를 중지하는 방법을 문의 (웹 이용)","결제 설정 안내 확인 필요","자동결제 설정 상태와 다음 예정일 확인"
"CX-202608-0097","2026-08-31 09:51:18","2026-08-31 11:08:18","","이메일","가입·온보딩","가입 절차","처리중","일반","가입 신청 후 남은 절차를 확인 요청 (모바일 이용)","가입 절차 안내 확인 필요","가입 단계와 필수 항목 안내"
"CX-202608-0217","2026-08-31 09:53:35","2026-08-31 10:43:35","","전화","서비스 이용","기능 사용법","처리중","일반","이용 중인 기능의 기본 동작 방식을 확인 요청 (첫 이용)","사용법 안내 부족 가능성","기능 도움말 제공 및 설명 보완 항목 기록"
"CX-202608-0419","2026-08-31 09:59:26","","","채팅","기타","일반 문의","미처리","일반","고객지원 이용 방법과 운영 시간을 문의","지원 경로 안내 확인 필요","지원 채널과 답변 확인 경로 안내"
"CX-202608-0029","2026-08-31 10:03:12","","","채팅","계정·접근","비밀번호 재설정","미처리","높음","재설정 링크를 눌러도 다시 로그인 화면으로 이동함 (첫 이용)","사용 경로 확인 필요","재설정 링크와 안내 절차 확인"
"CX-202608-0102","2026-08-31 10:19:26","","","전화","가입·온보딩","초기 설정","미처리","일반","가입 완료 후 초기 설정 메뉴 위치를 찾지 못함 (이용 중 확인)","온보딩 안내 부족 가능성","초기 설정 도움말 제공 및 노출 위치 검토"
"CX-202608-0236","2026-08-31 10:28:17","","","전화","서비스 이용","이용 방법","미처리","일반","자주 사용하는 메뉴에 빠르게 접근하는 방법을 문의 (이용 중 확인)","사용 경로 확인 필요","이용 경로 안내 및 도움말 접근성 검토"
"CX-202608-0401","2026-08-31 11:23:52","","","앱 리뷰","의견·요청","기능 개선 요청","미처리","일반","자주 사용하는 메뉴의 위치를 조정해 달라고 요청 (웹 이용)","이용 동선 확인 필요","활용 맥락 기록 후 개선 검토 목록 연결"
"CX-202608-0182","2026-08-31 11:25:18","2026-08-31 12:43:18","2026-08-31 23:20:56","이메일","결제·환불","결제수단 변경","해결","높음","등록된 결제수단을 삭제하는 방법을 문의 (웹 이용)","결제 설정 경로 확인 필요","결제수단 변경 경로와 적용 시점 안내 결과 기록 및 재문의 여부 확인"
"CX-202608-0220","2026-08-31 11:27:55","","","이메일","서비스 이용","기능 사용법","미처리","일반","도움말을 읽었지만 기능 실행 위치를 찾지 못함 (설정 화면 확인 중)","사용법 안내 부족 가능성","기능 도움말 제공 및 설명 보완 항목 기록"
"CX-202608-0144","2026-08-31 11:42:23","","","채팅","결제·환불","환불 진행상태","미처리","높음","환불 접수 안내를 받았지만 다음 일정이 보이지 않음 (재이용)","진행상태 노출 확인 필요","환불 진행상태 확인 후 예상 일정 안내"
"CX-202608-0417","2026-08-31 12:02:51","2026-08-31 13:15:51","","이메일","기타","일반 문의","처리중","일반","이전 문의 내용을 다시 확인하는 경로를 문의 (모바일 이용)","지원 경로 안내 확인 필요","지원 채널과 답변 확인 경로 안내"
"CX-202608-0301","2026-08-31 12:27:31","2026-08-31 13:01:31","","앱 리뷰","오류·장애","기능 작동 오류","처리중","긴급","저장 버튼을 눌렀지만 변경 내용이 반영되지 않음 (모바일 이용)","추가 로그 확인 필요","발생 시각과 재현 절차 확인 후 담당 이관"
"CX-202608-0110","2026-08-31 13:47:46","2026-08-31 14:12:46","2026-08-31 16:14:31","채팅","가입·온보딩","초기 설정","해결","높음","가입 완료 후 초기 설정 메뉴 위치를 찾지 못함 (안내 확인 후)","온보딩 안내 부족 가능성","초기 설정 도움말 제공 및 노출 위치 검토 결과 기록 및 재문의 여부 확인"
"CX-202608-0404","2026-08-31 13:49:41","2026-08-31 15:22:41","","채팅","의견·요청","불편 의견","처리중","일반","안내 문구가 길어 핵심 내용을 찾기 어렵다는 의견 (모바일 이용)","탐색 불편 가능성","불편 발생 경로를 분류해 운영 검토 요청"
"CX-202608-0261","2026-08-31 14:58:08","","","이메일","서비스 이용","콘텐츠/기능 접근","미처리","일반","현재 이용 상태에서 사용할 수 있는 메뉴를 문의 (첫 이용)","접근 조건 안내 확인 필요","이용 권한과 접근 조건 대조 후 안내"
"CX-202608-0347","2026-08-31 15:16:18","","","이메일","정책·혜택","이용 정책","미처리","일반","정책 변경 안내가 언제 적용되는지 문의 (모바일 이용)","정책 문구 명확성 확인 필요","관련 정책 항목과 적용 시점 안내"
"CX-202608-0252","2026-08-31 16:27:49","2026-08-31 17:10:49","","전화","서비스 이용","기능 사용법","처리중","일반","도움말을 읽었지만 기능 실행 위치를 찾지 못함","사용법 안내 부족 가능성","기능 도움말 제공 및 설명 보완 항목 기록"
"CX-202608-0304","2026-08-31 16:43:38","2026-08-31 17:33:38","","채팅","오류·장애","기능 작동 오류","처리중","높음","저장 버튼을 눌렀지만 변경 내용이 반영되지 않음 (웹 이용)","추가 로그 확인 필요","발생 시각과 재현 절차 확인 후 담당 이관"
"CX-202608-0205","2026-08-31 18:38:17","","","채팅","서비스 이용","설정 변경","미처리","일반","변경한 설정이 다음 이용에도 유지되는지 문의 (첫 이용)","설정 안내 경로 확인 필요","설정 저장 조건과 변경 경로 안내"
"CX-202608-0063","2026-08-31 19:12:59","2026-08-31 21:03:59","","이메일","계정·접근","인증 오류","처리중","일반","인증번호가 늦게 도착해 입력 시간이 만료됨 (웹 이용)","인증 전달 경로 확인 필요","인증 발송 이력과 만료 조건 확인"
"CX-202608-0248","2026-08-31 19:36:01","","","채팅","서비스 이용","기능 사용법","미처리","일반","주요 기능을 처음 사용하는 순서를 문의 (도움말 확인 후)","사용법 안내 부족 가능성","기능 도움말 제공 및 설명 보완 항목 기록"
"CX-202608-0135","2026-08-31 19:48:02","2026-08-31 20:12:02","","채팅","결제·환불","환불 진행상태","처리중","일반","환불 완료 안내와 실제 반영 시점의 차이를 문의 (모바일 이용)","진행상태 노출 확인 필요","환불 진행상태 확인 후 예상 일정 안내"
"CX-202608-0125","2026-08-31 20:00:55","2026-08-31 20:38:55","","전화","결제·환불","결제수단 변경","처리중","일반","결제수단 변경 내용이 언제 적용되는지 문의 (모바일 이용)","결제 설정 경로 확인 필요","결제수단 변경 경로와 적용 시점 안내"
"CX-202608-0328","2026-08-31 21:14:13","2026-08-31 21:32:13","","채팅","해지·변경","자동결제 해제","처리중","일반","자동결제 중지 설정이 반영되었는지 확인 요청","결제 설정 안내 확인 필요","자동결제 설정 상태와 다음 예정일 확인"
"CX-202608-0290","2026-08-31 21:35:42","","","이메일","오류·장애","화면 오류","미처리","일반","일부 화면의 안내 문구가 겹쳐서 보임","화면 표시 오류 확인 필요","화면 환경과 데이터 갱신 상태 확인"
"CX-202608-0153","2026-08-31 22:04:17","","","전화","결제·환불","결제 실패","미처리","일반","결제 완료 화면이 나타나지 않아 이용을 진행하지 못함 (모바일 이용)","결제 상태 확인 필요","승인 내역과 이용 권한 반영 상태 확인"
"CX-202608-0321","2026-08-31 22:57:04","","","전화","해지·변경","서비스 종료 절차","미처리","일반","이용 종료 전 확인할 항목을 문의","종료 절차 안내 확인 필요","종료 절차와 사전 확인 항목 안내"
"CX-202608-0377","2026-08-31 22:59:46","","","이메일","정책·혜택","이용 정책","미처리","일반","이용 정책의 특정 제한 범위를 문의 (모바일 이용)","정책 문구 명확성 확인 필요","관련 정책 항목과 적용 시점 안내"
